best_dj2_step0_poor5rich5
eval_cnt fitness r/i/p
35752 7.930993534463999e-14 r
35823 7.930716444938812e-14 r
35904 7.92816825858769e-14 r
35984 7.925598290011525e-14 r
36075 7.925420221630277e-14 r
36156 7.925361500679033e-14 r
36237 7.922788834972358e-14 r
36307 7.922632482205449e-14 r
36398 7.917203094070534e-14 r
36469 7.914119138639467e-14 r
36570 7.91390484071593e-14 r
36640 7.911096478373263e-14 r
36721 7.90680735509736e-14 r
36792 7.903765174055827e-14 r
36862 7.902685555042502e-14 r
36933 7.901121874582834e-14 r
37014 7.8948663309587e-14 r
37105 7.894370103979642e-14 r
37195 7.894253678213369e-14 r
37266 7.89260686302085e-14 r
37357 7.891337171462452e-14 r
37427 7.887695961252582e-14 r
37498 7.88430031991705e-14 r
37569 7.879428439014682e-14 r
37639 7.878122032103216e-14 r
37710 7.874461181145149e-14 r
37781 7.87150610898329e-14 r
37851 7.865228068564535e-14 r
37932 7.8609658131676e-14 r
38023 7.858405995775106e-14 r
38093 7.853668203057595e-14 r
38164 7.853187911797399e-14 r
38245 7.851333700442051e-14 r
38356 7.848714750146823e-14 r
38426 7.845776995668093e-14 r
38497 7.845518984490655e-14 r
38578 7.842608928032157e-14 r
38669 7.842340762328375e-14 r
38759 7.839631406325328e-14 r
38840 7.837656825899796e-14 r
38911 7.833692090544917e-14 r
38992 7.831276510442114e-14 r
39062 7.829467737184825e-14 r
39133 7.827751058889883e-14 r
39224 7.826812210659788e-14 r
39294 7.823673343758656e-14 r
39365 7.820964692886645e-14 r
39436 7.818813894604272e-14 r
39506 7.817123476918018e-14 r
39577 7.814317572688218e-14 r
39647 7.813902614824787e-14 r
39728 7.812845090289527e-14 r
39819 7.812631735841738e-14 r
39920 7.809416972389187e-14 r
40041 7.80815520459951e-14 r
40112 7.804040000622369e-14 r
40192 7.802778112499558e-14 r
40293 7.801128026087106e-14 r
40374 7.799752018264144e-14 r
40445 7.797816593410335e-14 r
40515 7.796445348358161e-14 r
40606 7.79252566024591e-14 r
40687 7.788931711526179e-14 r
40768 7.783421170887999e-14 r
40838 7.781702482694563e-14 r
40909 7.778778537735906e-14 r
40990 7.778565622963335e-14 r
41060 7.776068833245746e-14 r
41151 7.773684220429968e-14 r
41232 7.773192154041401e-14 r
41302 7.770356586267208e-14 r
41373 7.769541686407684e-14 r
41444 7.768617971602272e-14 r
41524 7.763708679006363e-14 r
41595 7.760710587815102e-14 r
41666 7.757239334447776e-14 r
41736 7.755885311779435e-14 r
41817 7.754113895446678e-14 r
41908 7.749857825175361e-14 r
41978 7.74824629175471e-14 r
42049 7.743674568845559e-14 r
42130 7.743294553396154e-14 r
42200 7.738962681403874e-14 r
42271 7.73682522599212e-14 r
42342 7.731350971458192e-14 r
42433 7.72872317519718e-14 r
42523 7.726393064830874e-14 r
42604 7.725390477871824e-14 r
42685 7.7233765065031e-14 r
42766 7.720150008423243e-14 r
42836 7.713300966311625e-14 r
42927 7.711993095354147e-14 r
43008 7.71003475129242e-14 r
43078 7.709616435344753e-14 r
43149 7.70621055185546e-14 r
43230 7.703653355226146e-14 r
43300 7.69958580815939e-14 r
43371 7.698656636213336e-14 r
43452 7.693177248643976e-14 r
43522 7.691787680909542e-14 r
43593 7.691220629770958e-14 r
43664 7.689791929487969e-14 r
43744 7.684568819931288e-14 r
43815 7.679697885016605e-14 r
43956 7.677158148958342e-14 r
44047 7.670702265651559e-14 r
44118 7.669517697450643e-14 r
44188 7.664070081245034e-14 r
44279 7.663414540571755e-14 r
44370 7.6608755458074e-14 r
44441 7.655950411897458e-14 r
44531 7.651822974210027e-14 r
44622 7.649031664307849e-14 r
44693 7.643007911702883e-14 r
44794 7.64256376906263e-14 r
44864 7.638329770572095e-14 r
44945 7.634168880349887e-14 r
45026 7.628342659363642e-14 r
45117 7.628237624025077e-14 r
45197 7.623128315538136e-14 r
45329 7.618974585888225e-14 r
45409 7.617691882418032e-14 r
45500 7.616313736062915e-14 r
45571 7.615234728944553e-14 r
45641 7.611643673468968e-14 r
45732 7.610309032138593e-14 r
45843 7.608031983363819e-14 r
45974 7.606459911810079e-14 r
46055 7.604117338701484e-14 r
46136 7.603014697484784e-14 r
46217 7.602682546514595e-14 r
46297 7.598259176607795e-14 r
46388 7.596662545751899e-14 r
46459 7.59643025438515e-14 r
46550 7.592251102837753e-14 r
